Symbol,Current Price,Date,Time,Change,Open,High,Low,Volume,Trade Date,Purchase Price,Quantity,Commission,High Limit,Low Limit,Comment
RDSAN.MX,536.2,2022/01/27,10:10 CST,0.0,0.0,536.2,536.2,0,,,,,,,
MS.MX,2120.0,2022/02/01,09:33 CST,9.600098,2120.0,2120.0,2120.0,76,,,,,,,
RDSB.MX,1058.31,2022/01/28,13:10 CST,0.0,0.0,1058.31,1058.31,0,,,,,,,
NFLX.MX,9062.0,2022/02/01,11:44 CST,263.38965,8826.18,9113.14,8738.16,8305,,,,,,,
QCOM.MX,3614.25,2022/02/01,11:34 CST,64.25,3509.01,3622.6,3509.01,1269,,,,,,,
UPS.MX,4750.0,2022/02/01,11:37 CST,586.5,4506.45,4795.0,4506.45,800,,,,,,,
INTC.MX,1004.99,2022/02/01,11:40 CST,5.1900024,999.79,1005.0,999.79,100,,,,,,,
PYPL.MX,3576.99,2022/02/01,11:47 CST,46.360107,3549.0,3636.0,3516.17,5739,,,,,,,
DHR.MX,5865.0,2022/02/01,09:13 CST,-4.0,5865.0,5865.0,5865.0,48,,,,,,,
MRK.MX,1680.77,2022/02/01,09:59 CST,0.77001953,1680.0,1680.77,1680.0,538,,,,,,,
ORCL.MX,1640.0,2022/02/01,09:00 CST,-27.23999,1640.0,1640.0,1640.0,10,,,,,,,
ACNN.MX,6954.0,2022/01/27,14:38 CST,0.0,0.0,6954.0,6954.0,0,,,,,,,
WFC.MX,1133.05,2022/02/01,11:02 CST,23.450073,1109.1,1133.05,1109.1,179,,,,,,,
VZ.MX,1080.0,2022/01/31,09:32 CST,0.0,0.0,1080.0,1080.0,1,,,,,,,
COST.MX,10416.0,2022/01/31,14:55 CST,0.0,0.0,10416.0,10416.0,11,,,,,,,
CRM.MX,4720.0,2022/02/01,10:34 CST,-76.0,4750.0,4750.0,4676.93,305,,,,,,,
CMCSA.MX,1022.0,2022/02/01,11:32 CST,-6.1500244,1022.0,1022.0,1022.0,16,,,,,,,
ORN.MX,8763.48,2022/01/27,08:45 CST,0.0,0.0,8763.48,8763.48,0,,,,,,,
NVON.MX,2047.0,2022/01/31,09:26 CST,0.0,0.0,2047.0,2047.0,0,,,,,,,
ABT.MX,2632.36,2022/01/31,14:21 CST,0.0,0.0,2632.36,2632.36,0,,,,,,,
TMO.MX,11940.0,2022/01/31,14:48 CST,0.0,0.0,11940.0,11940.0,0,,,,,,,
AVGO.MX,11947.08,2022/02/01,09:20 CST,8.080078,11947.08,11947.08,11947.08,138,,,,,,,
CSCO.MX,1128.0,2022/02/01,09:51 CST,-17.569946,1128.0,1128.0,1128.0,33,,,,,,,
NKE.MX,3050.0,2022/02/01,11:03 CST,-0.6398926,3060.0,3060.0,3028.04,5587,,,,,,,
LLY.MX,5040.0,2022/02/01,08:58 CST,0.0,5040.0,5040.0,5040.0,5,,,,,,,
PEP.MX,3563.0,2022/01/31,14:26 CST,0.0,0.0,3563.0,3563.0,1,,,,,,,
ABBV.MX,2807.0,2022/01/31,11:50 CST,0.0,0.0,2807.0,2807.0,7,,,,,,,
CVX.MX,2780.0,2022/02/01,10:32 CST,85.0,2713.11,2780.0,2713.11,8135,,,,,,,
KO.MX,1240.0,2022/02/01,11:48 CST,-15.0,1299.98,1299.98,1240.0,512,,,,,,,
DIS.MX,2965.0,2022/02/01,11:30 CST,27.169922,2971.0,2974.39,2926.15,532,,,,,,,
ADBE.MX,11034.84,2022/02/01,10:49 CST,174.83984,10960.0,11034.84,10960.0,117,,,,,,,
TMN.MX,3950.0,2022/01/27,12:24 CST,0.0,0.0,3950.0,3950.0,2,,,,,,,
PFE.MX,1078.21,2022/02/01,11:40 CST,-9.530029,1080.0,1083.4,1075.01,320,,,,,,,
ROGN.MX,7914.32,2022/01/27,09:37 CST,0.0,0.0,7914.32,7914.32,0,,,,,,,
XOM.MX,1671.0,2022/02/01,11:04 CST,108.97998,1580.0,1674.99,1580.0,10582,,,,,,,
BABAN.MX,2589.85,2022/02/01,11:43 CST,12.51001,2580.0,2635.5,2530.0,2234,,,,,,,
HD.MX,7492.51,2022/02/01,09:59 CST,-40.65039,7492.52,7492.52,7470.49,87,,,,,,,
MA.MX,8034.0,2022/02/01,09:51 CST,94.0,8000.0,8050.0,8000.0,406,,,,,,,
PG.MX,3269.09,2022/02/01,10:10 CST,-31.01001,3300.1,3365.49,3269.09,116,,,,,,,
WMT.MX,2887.99,2022/02/01,10:54 CST,8.98999,2865.03,2887.99,2863.0,105,,,,,,,
MCN.MX,16802.28,2022/02/01,10:01 CST,73.41992,16802.28,16802.28,16802.28,50,,,,,,,
SMSNN.MX,31130.0,2022/01/27,10:24 CST,0.0,0.0,31130.0,31130.0,1,,,,,,,
NESNN.MX,2670.0,2022/01/25,11:28 CST,0.0,0.0,2670.0,2670.0,0,,,,,,,
UNH.MX,9569.3,2022/02/01,10:56 CST,-172.7002,9569.3,9569.3,9569.3,89,,,,,,,
JNJ.MX,3436.41,2022/02/01,11:30 CST,-116.59009,3530.0,3530.0,3436.41,41,,,,,,,
V.MX,4741.5,2022/02/01,11:43 CST,100.16016,4618.13,4800.0,4618.13,6374,,,,,,,
BAC.MX,958.02,2022/02/01,11:28 CST,6.0200195,956.0,960.64,956.0,165,,,,,,,
JPM.MX,3088.15,2022/02/01,09:17 CST,30.899902,3057.0,3088.15,3057.0,142,,,,,,,
TCEHYN.MX,1260.0,2022/02/01,11:01 CST,0.0,1260.0,1260.0,1260.0,24,,,,,,,
NVDA.MX,4993.0,2022/02/01,11:47 CST,-17.279785,5080.0,5199.91,4921.0,8958,,,,,,,
TSMN.MX,2515.34,2022/02/01,11:46 CST,10.340088,2491.01,2520.0,2491.01,3034,,,,,,,
BRKB.MX,6405.0,2022/02/01,11:20 CST,-96.009766,6400.01,6514.19,6400.0,296,,,,,,,
FB.MX,6530.16,2022/02/01,11:21 CST,86.12012,6496.5,6530.17,6416.0,3443,,,,,,,
TSLA.MX,19088.31,2022/02/01,11:45 CST,-160.86914,19313.64,19400.0,18650.0,2165,,,,,,,
AMZN.MX,61645.0,2022/02/01,11:23 CST,23.199219,61853.99,61853.99,61030.0,529,,,,,,,
GOOGL.MX,56195.0,2022/02/01,11:47 CST,505.0,56130.0,56255.0,55700.0,476,,,,,,,
GOOG.MX,56172.7,2022/02/01,10:53 CST,872.6992,56328.0,56328.0,56172.7,181,,,,,,,
MSFT.MX,6312.75,2022/02/01,11:35 CST,-66.950195,6400.0,6400.0,6284.0,1670,,,,,,,
AAPL.MX,3568.5,2022/02/01,11:42 CST,-24.70996,3590.0,3590.0,3543.92,10362,,,,,,,
