Date,ADSK.MX,AMXA.MX,AMXL.MX,ATVI.MX,ACOFN.MX,AIN.MX,ADI.MX,AIRN.MX,ABNB.MX,ANTM.MX,AMT.MX,AME.MX,AMP.MX,ANET.MX,ALGN.MX,ABEVN.MX,APH.MX,AIG.MX,ALLY1.MX,AKAM.MX,AFRM.MX,ALB.MX,ANSS.MX,0QBON.MX,AXTELCPO.MX,AGNC.MX,ARMK.MX,AMC.MX,AC.MX,AA1.MX,AAL.MX,APA.MX,ABMD.MX,AAP.MX,ACLS.MX,ALPEKA.MX,ALFAA.MX,AYX.MX,ACXN.MX,APAMN.MX,AWI.MX,ATKR.MX,ASURB.MX,ATUS.MX,ATOS.MX,ATER.MX,ACCELSAB.MX,AUTLANB.MX,AMSN.MX,2382N.MX
2019-01-02,2411.320068359375,12.979484558105469,13.162700653076172,895.5672607421875,438.9716491699219,2180.1064453125,,2158.88818359375,,5127.76318359375,3276.005126953125,,2821.066650390625,,,85.59963989257812,1578.103759765625,766.8482666015625,,,,1471.636962890625,,1843.079345703125,2.990000009536743,340.4674377441406,,,96.8028564453125,527.9435424804688,639.46240234375,747.050537109375,,3041.20458984375,,24.30215835571289,23.176284790039062,,210.69569396972656,496.7900695800781,,,297.07269287109375,,,,14.300000190734863,12.773550033569336,,
2019-01-03,2411.320068359375,12.979484558105469,13.043872833251953,892.17041015625,438.9716491699219,2180.1064453125,,2158.88818359375,,4899.46533203125,3071.815673828125,,2821.066650390625,,,85.59963989257812,1578.103759765625,766.8482666015625,,,,1471.636962890625,,1843.079345703125,2.9800000190734863,340.4674377441406,,,97.48582458496094,522.944091796875,587.506103515625,747.050537109375,,3041.20458984375,,24.113996505737305,23.18622589111328,,210.69569396972656,494.6487731933594,,,292.560546875,,,,14.300000190734863,12.7829008102417,,
2019-01-04,2411.320068359375,12.979484558105469,13.08957576751709,919.1453247070312,438.9716491699219,2180.1064453125,,2158.88818359375,,4899.46533203125,3099.988525390625,,2821.066650390625,,,85.59963989257812,1578.103759765625,769.6860961914062,,,,1471.636962890625,,1843.079345703125,2.9800000190734863,340.4674377441406,,,98.15989685058594,549.4412231445312,614.7431640625,747.050537109375,,3041.20458984375,,24.559633255004883,23.613759994506836,,210.69569396972656,494.6487731933594,,,301.6138916015625,,,,14.300000190734863,12.810954093933105,,
2019-01-07,2411.320068359375,12.979484558105469,13.153560638427734,949.1174926757812,438.9716491699219,2180.1064453125,,2158.88818359375,,4859.859375,3072.962646484375,,2821.066650390625,,,84.60430145263672,1578.103759765625,769.6860961914062,,,,1471.636962890625,,1843.079345703125,3.0,340.8610534667969,,,98.88719940185547,549.4412231445312,643.9586181640625,747.050537109375,,3041.20458984375,,25.47071647644043,23.62370491027832,,210.69569396972656,494.6487731933594,,,308.2511291503906,,,,14.300000190734863,12.71744441986084,,
2019-01-08,2411.320068359375,12.979484558105469,13.756853103637695,985.0840454101562,438.9716491699219,2180.1064453125,,2158.88818359375,,4785.99951171875,3072.962646484375,,2821.066650390625,,,84.60430145263672,1578.103759765625,769.6860961914062,,,,1471.636962890625,,1843.079345703125,3.0,340.8610534667969,,,99.827392578125,549.4412231445312,632.5681762695312,747.050537109375,,3041.20458984375,,25.688587188720703,24.1009464263916,,210.69569396972656,494.6487731933594,,,315.6742858886719,,,,14.300000190734863,12.736145973205566,,
2019-01-09,2411.320068359375,13.430161476135254,13.839119911193848,973.0951538085938,438.9716491699219,2180.1064453125,,2158.88818359375,,4785.99951171875,3072.962646484375,,2821.066650390625,,,84.60430145263672,1578.103759765625,769.6860961914062,,,,1471.636962890625,,1843.079345703125,3.049999952316284,340.8610534667969,,,101.2908706665039,549.4412231445312,643.0794067382812,747.050537109375,,3041.20458984375,,26.936376571655273,23.902097702026367,,210.69569396972656,494.6487731933594,,,315.64520263671875,,,,14.300000190734863,13.044730186462402,,
2019-01-10,2411.320068359375,13.430161476135254,13.72028923034668,973.0951538085938,438.9716491699219,2079.372314453125,,2158.88818359375,,4785.99951171875,3072.962646484375,,2821.066650390625,,,84.60430145263672,1578.103759765625,769.6860961914062,,,,1471.636962890625,,1843.079345703125,3.0299999713897705,340.8610534667969,,,100.00476837158203,549.4412231445312,612.4850463867188,747.050537109375,,3041.20458984375,,26.213449478149414,24.448944091796875,,210.69569396972656,494.6487731933594,,,319.77886962890625,,,,14.300000190734863,12.792252540588379,,
2019-01-11,2411.320068359375,13.430161476135254,13.500910758972168,890.102294921875,438.9716491699219,2079.372314453125,,2158.88818359375,,4852.970703125,3072.56396484375,,2821.066650390625,,,84.60430145263672,1578.103759765625,769.6860961914062,,,,1471.636962890625,,1843.079345703125,3.009999990463257,340.8610534667969,,,98.88719940185547,549.4412231445312,610.18701171875,747.050537109375,,3041.20458984375,,26.431316375732422,24.180490493774414,,210.69569396972656,494.6487731933594,,,319.4877624511719,,,,14.600000381469727,12.773550033569336,,
2019-01-14,2411.320068359375,13.430161476135254,13.638021469116211,890.102294921875,438.9716491699219,2031.131591796875,,2158.88818359375,,4852.970703125,3072.56396484375,,2821.066650390625,,,87.98847198486328,1540.638671875,769.6860961914062,,,,1471.636962890625,,1843.079345703125,2.9700000286102295,337.51544189453125,,,96.5988540649414,549.4412231445312,603.49267578125,747.050537109375,,3041.20458984375,,26.262964248657227,23.63364601135254,,210.69569396972656,541.0543212890625,,,315.5675354003906,,,,14.800000190734863,12.68004035949707,,
2019-01-15,2411.320068359375,13.430161476135254,13.510050773620605,889.6727294921875,438.9716491699219,2031.131591796875,,2158.88818359375,,4852.970703125,3072.56396484375,,2821.066650390625,,,87.98847198486328,1540.638671875,769.6860961914062,,,,1471.636962890625,,1843.079345703125,2.930000066757202,335.5474548339844,,,96.78511810302734,549.941162109375,606.5101318359375,747.050537109375,,3041.20458984375,,26.272869110107422,24.25008773803711,,210.69569396972656,541.0543212890625,,,323.8446350097656,,,,14.949999809265137,12.474316596984863,,
